,stn_name,stn_id,stn_lon,stn_lat,stn_ele,stn_obs_hgt,stn_mnet_id,stn_tmzn,stn_datetime_start,stn_datetime_end,stn_state,stn_county,stn_cwa,stn_notes
518,Pulgas Ridge,PG515,-122.37217,37.50711,1066.0,10.0,229,America/Los_Angeles,2019-07-18 03:14:00,2019-10-09 19:20:00,CA,San Mateo,MTR, 
579,Rail Canyon Road,PG598,-122.45676,39.35144,2250.0,10.0,229,America/Los_Angeles,2019-08-20 19:04:00,2019-10-09 18:40:00,CA,Colusa,STO, 
367,Rana Creek Tower,PG318,-121.60925,36.53005,3452.0,10.0,229,America/Los_Angeles,2019-05-05 01:24:00,2019-10-09 19:20:00,CA,Monterey,MTR, 
35,Rancho Murieta,KRIU,-120.9,38.48,148.0,10.0,1,America/Los_Angeles,2019-10-09 12:59:33.748360,2019-10-09 12:59:33.748361,CA,Amador,STO, 
284,Recter Lane,PG233,-119.23897,36.76457,2012.0,10.0,229,America/Los_Angeles,2019-03-27 20:44:00,2019-10-09 19:20:00,CA,Fresno,HNX, 
317,Red Bluff Road,PG296,-122.48862,40.593,966.0,10.0,229,America/Los_Angeles,2019-04-17 21:04:00,2019-10-09 19:20:00,CA,Shasta,STO, 
487,Red Eye Road,PG463,-121.5078,39.68859,1296.0,10.0,229,America/Los_Angeles,2019-06-25 15:14:00,2019-10-09 19:20:00,CA,Butte,STO, 
213,Red Hill Lookout,PG129,-121.18715,40.03713,6333.0,10.0,229,America/Los_Angeles,2018-10-11 01:14:00,2019-10-09 19:10:00,CA,Plumas,STO, 
247,Red Hill Road,PG176,-122.68734,38.1607,650.0,10.0,229,America/Los_Angeles,2018-11-16 15:24:00,2019-10-09 19:20:00,CA,Marin,MTR, 
437,Red Mule Road,PG331,-120.70109,38.49253,2217.0,10.0,229,America/Los_Angeles,2019-05-28 21:14:00,2019-10-09 19:20:00,CA,Amador,STO, 
168,Redwood Valley,PG089,-123.22235,39.30558,825.0,10.0,229,America/Los_Angeles,2018-08-16 00:34:00,2019-10-09 19:20:00,CA,Mendocino,EKA, 
154,Reedley Municipal Airport,KO32,-119.45103,36.671,386.0,10.0,1,America/Los_Angeles,2018-08-02 18:05:00,2019-10-09 19:15:00,CA,Fresno,HNX, 
433,Reeve Ranch,PG402,-121.47317,36.74586,2144.0,10.0,229,America/Los_Angeles,2019-05-25 03:14:00,2019-10-09 19:20:00,CA,Monterey,MTR, 
75,Region 5 Class Iii,TT366,-119.240389,37.558417,8008.0,6.1,2,America/Los_Angeles,2018-05-02 16:26:00,2018-11-27 14:20:00,CA,Madera,HNX, 
149,Rescue,PG072,-120.97073,38.70974,1330.0,10.0,229,America/Los_Angeles,2018-07-28 18:14:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
205,Reynolds Highway,PG120,-123.32498,39.44558,1325.0,10.0,229,America/Los_Angeles,2018-10-01 20:14:00,2019-10-09 19:10:00,CA,Mendocino,EKA, 
59,Rice Canyon,RNYC1,-120.328836,39.525022,6943.0,6.1,2,America/Los_Angeles,2012-11-16 00:00:00,2019-10-09 18:30:00,CA,Sierra,REV, 
347,Richardson Springs Road,PG286,-121.784,39.84106,622.0,10.0,229,America/Los_Angeles,2019-04-30 07:04:00,2019-10-09 19:20:00,CA,Butte,STO, 
165,Ridge,PG082,-122.83212,38.73517,2084.0,10.0,229,America/Los_Angeles,2018-08-16 06:44:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
169,Ridge Ranch,PG090,-122.89834,38.76019,1352.0,10.0,229,America/Los_Angeles,2018-08-16 00:34:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
324,Ridge Road-Tehama,PG276,-122.43749,40.11031,609.0,10.0,229,America/Los_Angeles,2019-04-16 18:14:00,2019-10-09 19:20:00,CA,Tehama,STO, 
532,Rim Road,PG468,-121.48608,39.76488,2943.0,10.0,229,America/Los_Angeles,2019-07-31 00:14:00,2019-10-09 19:20:00,CA,Butte,STO, 
410,Road 108,PG387,-120.89274,39.46615,4793.0,10.0,229,America/Los_Angeles,2019-05-20 18:04:00,2019-10-09 19:20:00,CA,Sierra,STO, 
316,Road 303,PG294,-122.4704,39.4524,1792.0,10.0,229,America/Los_Angeles,2019-04-23 15:14:00,2019-10-09 19:20:00,CA,Glenn,STO, 
625,Road 606,PG533,-119.87973,37.21486,834.0,10.0,229,America/Los_Angeles,2019-09-07 00:14:00,2019-10-09 19:20:00,CA,Madera,HNX, 
508,Road 628,PG447,-119.70572,37.39712,3201.0,10.0,229,America/Los_Angeles,2019-07-11 15:14:00,2019-10-09 19:20:00,CA,Madera,HNX, 
467,Road Runner Lane,PG423,-119.86305,37.2676,1389.0,10.0,229,America/Los_Angeles,2019-06-20 17:04:00,2019-10-09 19:20:00,CA,Madera,HNX, 
512,Roberts Drive,PG478,-121.31911,41.11409,3583.0,10.0,229,America/Los_Angeles,2019-07-26 20:54:00,2019-10-09 19:20:00,CA,Lassen,REV, 
137,Robertson Ranch Road,PG061,-120.2855,38.0412,3466.0,10.0,229,America/Los_Angeles,2018-06-15 18:14:00,2019-10-09 19:20:00,CA,Tuolumne,STO, 
182,Robinson Mills,PG080,-121.3171,39.49418,2709.0,10.0,229,America/Los_Angeles,2018-08-29 18:24:00,2019-10-09 19:20:00,CA,Butte,STO, 
158,Rock Ridge Road,PG034,-122.63991,38.00673,455.0,10.0,229,America/Los_Angeles,2018-08-03 13:44:00,2019-10-09 19:20:00,CA,Marin,MTR, 
144,Round Mountain,PG070,-121.9393,40.8016,2131.0,10.0,229,America/Los_Angeles,2018-07-28 18:14:00,2019-10-09 19:20:00,CA,Shasta,STO, 
549,Round Valley Road,PG524,-122.63063,39.8374,1106.0,10.0,229,America/Los_Angeles,2019-08-08 00:14:00,2019-10-09 19:20:00,CA,Tehama,STO, 
28,Rsf-Quick Deploy #1,TS950,-122.705183,42.139267,4396.0,6.1,2,America/Los_Angeles,2011-01-19 00:00:00,2019-09-17 19:09:00,OR,Jackson,MFR, 
32,Sacramento/Rfc,KRSA,-120.5,38.5,36.0,10.0,1,America/Los_Angeles,2019-10-09 12:59:33.748235,2019-10-09 12:59:33.748236,CA,Amador,STO, 
31,Sacramento/Wfo,KSTO,-120.5,38.5,36.0,10.0,1,America/Los_Angeles,2019-10-09 12:59:33.748202,2019-10-09 12:59:33.748203,CA,Amador,STO, 
77,San Andreas Calaveras County Airport,KCPU,-120.6482,38.1461,1325.0,10.0,1,America/Los_Angeles,2016-06-28 21:03:00,2019-10-09 19:15:00,CA,Calaveras,STO, 
593,San Geronimo Ridge Road,PG550,-122.656,37.99868,1322.0,10.0,229,America/Los_Angeles,2019-08-26 03:24:00,2019-10-09 19:20:00,CA,Marin,MTR, 
602,San Juan Grade,PG534,-121.581,36.826,1277.0,10.0,229,America/Los_Angeles,2019-08-28 09:24:00,2019-10-09 19:20:00,CA,San Benito,MTR, 
553,San Pedro Tower,PG581,-122.50013,37.99135,1003.0,10.0,229,America/Los_Angeles,2019-08-09 00:14:00,2019-10-09 19:20:00,CA,Marin,MTR, 
4,Sanjose,RJSC1,-121.806944,37.398333,675.0,6.1,2,America/Los_Angeles,2008-03-10 00:00:00,2019-10-09 18:52:00,CA,Santa Clara,MTR, 
581,Satterlee,PG418,-123.70724,40.19909,2998.0,10.0,229,America/Los_Angeles,2019-08-19 15:14:00,2019-10-09 19:20:00,CA,Humboldt,EKA, 
586,Sc Mountain Winery,PG591,-122.03026,37.16561,2243.0,10.0,229,America/Los_Angeles,2019-08-22 18:14:00,2019-10-04 18:50:00,CA,Santa Cruz,MTR, 
150,Schenck Ranch Road,PG074,-120.93268,38.58936,900.0,10.0,229,America/Los_Angeles,2018-07-28 18:14:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
250,Schmitt & Hwy 128,PG201,-122.67024,38.63034,300.0,10.0,229,America/Los_Angeles,2018-12-04 21:54:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
606,Sears Ranch,PG605,-122.2774,37.34139,972.0,10.0,229,America/Los_Angeles,2019-08-29 03:14:00,2019-10-09 19:20:00,CA,San Mateo,MTR, 
185,Seigler Springs,PG060,-122.71203,38.89455,2579.0,10.0,229,America/Los_Angeles,2018-08-31 13:24:00,2019-10-09 19:20:00,CA,Lake,STO, 
503,Seminole Road,PG453,-119.38994,36.96197,2644.0,10.0,229,America/Los_Angeles,2019-07-09 18:14:00,2019-10-09 19:20:00,CA,Fresno,HNX, 
45,Sfmu Portable,TT100,-122.952033,40.360033,2887.0,6.1,2,America/Los_Angeles,2011-10-26 00:00:00,2019-10-09 18:27:00,CA,Shasta,STO, 
583,Shady Grove Road,PG525,-122.61487,38.71391,1225.0,10.0,229,America/Los_Angeles,2019-08-20 03:14:00,2019-10-09 19:20:00,CA,Lake,STO, 
226,Shasta East,PG146,-122.46252,40.60664,737.0,10.0,229,America/Los_Angeles,2018-10-25 20:34:00,2019-10-09 19:20:00,CA,Shasta,STO, 
622,Sherridan Road,PG567,-121.89995,37.54691,1138.0,10.0,229,America/Los_Angeles,2019-09-03 00:14:00,2019-10-09 19:20:00,CA,Alameda,MTR, 
204,Sherwood Road,PG118,-123.39788,39.46933,2270.0,10.0,229,America/Los_Angeles,2018-10-01 20:14:00,2019-10-09 19:10:00,CA,Mendocino,EKA, 
17,Shf08 Portable,TS901,-121.70195,41.416583,4634.0,6.1,2,America/Los_Angeles,2010-07-26 00:00:00,2019-10-09 18:35:00,CA,Siskiyou,MFR, 
225,Shilling Road,PG112,-120.11625,37.6975,3310.0,10.0,229,America/Los_Angeles,2018-10-24 02:44:00,2019-10-09 19:10:00,CA,Mariposa,HNX, 
557,Sierra Road,PG483,-121.78125,37.41581,2073.0,10.0,229,America/Los_Angeles,2019-08-09 15:14:00,2019-10-09 19:20:00,CA,Santa Clara,MTR, 
358,Signal Hill Trail,PG340,-120.61401,37.91361,960.0,10.0,229,America/Los_Angeles,2019-05-02 06:14:00,2019-10-09 19:20:00,CA,Calaveras,STO, 
610,Signal Peak,PG559,-123.05527,39.30878,1189.0,10.0,229,America/Los_Angeles,2019-08-30 12:24:00,2019-10-09 19:20:00,CA,Mendocino,EKA, 
547,Sills Lane,PG572,-121.24633,39.47484,2438.0,10.0,229,America/Los_Angeles,2019-08-07 21:14:00,2019-10-09 19:20:00,CA,Yuba,STO, 
578,Sills Road,PG557,-122.0979,38.9305,449.0,10.0,229,America/Los_Angeles,2019-08-18 03:14:00,2019-10-09 19:20:00,CA,Colusa,STO, 
153,Sir Francis Drake Blvd,PG041,-122.74329,38.04445,402.0,10.0,229,America/Los_Angeles,2018-07-30 22:44:00,2019-10-09 19:20:00,CA,Marin,MTR, 
71,Siskiyou Mtn Fire Port,TT333,-122.70815,42.12555,3541.0,6.1,2,America/Los_Angeles,2015-10-29 21:13:00,2019-07-18 20:12:00,OR,Jackson,MFR, 
296,Skaggs Springs,PG243,-123.01472,38.68638,981.0,10.0,229,America/Los_Angeles,2019-04-05 18:14:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
152,Sky Oaks Road,PG037,-122.60518,37.96564,688.0,10.0,229,America/Los_Angeles,2018-07-28 18:14:00,2019-10-09 19:20:00,CA,Marin,MTR, 
546,Sky Ranch,PG583,-122.08395,38.42077,2007.0,10.0,229,America/Los_Angeles,2019-08-08 16:04:00,2019-10-09 19:20:00,CA,Solano,STO, 
221,Skyline And Muddy Road,PG056,-122.35879,37.47706,1393.0,10.0,229,America/Los_Angeles,2018-10-23 18:14:00,2019-10-09 19:00:00,CA,San Mateo,MTR, 
103,Skyline Blvd,PG039,-122.14634,37.78785,1235.0,10.0,229,America/Los_Angeles,2018-06-06 14:14:00,2019-10-09 19:20:00,CA,Alameda,MTR, 
527,Skyway Road,PG487,-121.60652,39.77729,2018.0,10.0,229,America/Los_Angeles,2019-07-26 03:14:00,2019-10-09 19:20:00,CA,Butte,STO, 
51,Slate Creek,TTEC1,-123.659969,41.341761,4178.0,6.1,2,America/Los_Angeles,2012-01-09 00:00:00,2019-10-09 18:57:00,CA,Humboldt,EKA, 
190,Sly Park,PG098,-120.5817,38.7211,3660.0,10.0,229,America/Los_Angeles,2018-08-31 17:34:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
55,Smith Peak (Stf),SEWC1,-120.100811,37.800522,3871.0,6.1,2,America/Los_Angeles,2012-06-29 00:00:00,2019-10-09 19:16:00,CA,Mariposa,HNX, 
74,Smoke Monitor 1 Rsf Port,TT352,-122.71,42.2,1864.0,6.1,2,America/Los_Angeles,2015-11-16 20:17:00,2015-12-03 17:17:00,OR,Jackson,MFR, 
62,Smoke Usfs R5-39,TT203,-119.306083,36.911,1466.0,6.1,2,America/Los_Angeles,2019-10-09 12:59:33.814618,2019-10-09 12:59:33.814621,CA,Fresno,HNX, 
63,Smoke Usfs R5-49,TT205,-118.136889,36.021361,6000.0,6.1,2,America/Los_Angeles,2019-10-09 12:59:33.814653,2019-10-09 12:59:33.814653,CA,Tulare,HNX, 
6,Snf01 Portable,TS748,-119.28045,37.0533,5198.0,6.1,2,America/Los_Angeles,2010-06-21 00:00:00,2019-03-10 05:28:00,CA,Fresno,HNX, 
1,Snf06 Portable,FSBC1,-119.281056,37.054722,5155.0,6.1,2,America/Los_Angeles,2007-10-04 00:00:00,2019-08-20 16:53:00,CA,Fresno,HNX, 
305,Snow Camp Road,PG278,-123.8247,40.82019,3000.0,10.0,229,America/Los_Angeles,2019-04-10 18:14:00,2019-10-09 18:50:00,CA,Humboldt,EKA, 
474,So-So Road,PG415,-120.60539,38.58899,3408.0,10.0,229,America/Los_Angeles,2019-06-19 00:14:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
124,Soda Canyon Road,PG053,-122.28343,38.36361,96.0,10.0,229,America/Los_Angeles,2018-06-13 18:14:00,2019-10-09 19:20:00,CA,Napa,MTR, 
536,Soda Springs,PG500,-120.37896,39.321,6762.0,10.0,229,America/Los_Angeles,2019-08-02 15:14:00,2019-10-09 19:20:00,CA,Nevada,STO, 
627,Sonoma Hilltop Towers,PG593,-122.50958,38.45233,2530.0,10.0,229,America/Los_Angeles,2019-09-09 06:04:00,2019-10-09 19:10:00,CA,Sonoma,MTR, 
248,Sonoma Mountain Road,PG177,-122.57716,38.34445,2390.0,10.0,229,America/Los_Angeles,2018-11-16 15:24:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
46,South County Airport Of Santa Clara County,KE16,-121.5968056,37.0815861,281.0,10.0,1,America/Los_Angeles,2011-11-10 00:00:00,2019-10-09 19:15:00,CA,Santa Clara,MTR, 
534,South Fork,PG479,-122.31142,40.39381,521.0,10.0,229,America/Los_Angeles,2019-08-01 06:14:00,2019-10-09 19:20:00,CA,Shasta,STO, 
244,Spanish Flat,PG180,-120.7973,38.85809,2500.0,10.0,229,America/Los_Angeles,2018-11-08 18:14:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
476,Spencerville Road,PG429,-121.19942,39.16713,1425.0,10.0,229,America/Los_Angeles,2019-06-20 15:14:00,2019-10-09 19:20:00,CA,Nevada,STO, 
303,Spink Road,PG261,-120.56105,38.3983,2564.0,10.0,229,America/Los_Angeles,2019-04-10 18:14:00,2019-10-09 19:20:00,CA,Calaveras,STO, 
558,Spolini Mountain,PG548,-122.49816,38.23202,825.0,10.0,229,America/Los_Angeles,2019-08-12 00:14:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
198,Spring Valley Road,PG115,-122.5978,39.07447,1248.0,10.0,229,America/Los_Angeles,2018-09-15 18:14:00,2019-10-09 19:10:00,CA,Lake,STO, 
125,Springvale Road,PG024,-120.9439,38.76926,1265.0,10.0,229,America/Los_Angeles,2018-06-13 19:34:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
8,Srf51 Portable,TS846,-123.545278,40.942472,3184.0,6.1,2,America/Los_Angeles,2010-08-18 00:00:00,2019-10-09 18:27:00,CA,Humboldt,EKA, 
7,Srf52 Portable,TS777,-123.533333,41.365556,2759.0,6.1,2,America/Los_Angeles,2008-09-15 00:00:00,2019-10-09 19:04:00,CA,Humboldt,EKA, 
352,Stage Coach Lane,PG246,-121.537,39.72182,1733.0,10.0,229,America/Los_Angeles,2019-05-01 06:14:00,2019-10-09 19:20:00,CA,Butte,STO, 
349,Stampfii Lane,PG310,-120.86511,40.10277,3521.0,10.0,229,America/Los_Angeles,2019-04-30 06:34:00,2019-10-09 19:20:00,CA,Plumas,STO, 
208,Steele Canyon Road,PG127,-122.19341,38.44675,820.0,10.0,229,America/Los_Angeles,2018-10-01 20:14:00,2019-10-09 19:10:00,CA,Napa,MTR, 
70,Stf01Portable,TT316,-119.969919,38.023811,6060.0,6.1,2,America/Los_Angeles,2015-03-12 22:28:00,2019-09-11 17:27:00,CA,Tuolumne,STO, 
11,Stf03 Portable,POJC1,-120.156222,38.407972,6700.0,6.1,2,America/Los_Angeles,2010-06-04 00:00:00,2019-10-09 18:51:00,CA,Calaveras,STO, 
64,Stf04 Portable,TT209,-120.042611,37.907531,4130.0,6.1,2,America/Los_Angeles,2013-06-27 00:00:00,2018-11-27 18:29:00,CA,Tuolumne,STO, 
212,Stirling Road,PG131,-121.53076,39.91116,3750.0,10.0,229,America/Los_Angeles,2018-10-02 13:54:00,2019-10-09 19:10:00,CA,Butte,STO, 
584,Stone Ridge Drive,PG503,-122.46167,38.56717,1607.0,10.0,229,America/Los_Angeles,2019-08-22 18:14:00,2019-10-09 01:20:00,CA,Napa,MTR, 
477,Strawberry Overlook,PG430,-120.03853,38.19345,5821.0,10.0,229,America/Los_Angeles,2019-06-20 15:14:00,2019-10-09 19:20:00,CA,Tuolumne,STO, 
219,Sugarloaf,PG138,-122.4472,40.9103,3748.0,10.0,229,America/Los_Angeles,2018-10-18 18:14:00,2019-10-09 19:20:00,CA,Shasta,STO, 
3,Sugarloaf (Enf),SKBC1,-120.310514,38.784597,5653.0,6.1,2,America/Los_Angeles,2010-01-01 00:00:00,2019-10-09 19:23:00,CA,El Dorado,STO, 
253,Summit Lake,PG199,-122.45868,38.60339,2103.0,10.0,229,America/Los_Angeles,2018-12-05 18:14:00,2019-10-09 19:20:00,CA,Napa,MTR, 
430,Summit Lake Road,PG329,-121.91034,41.02098,1706.0,10.0,229,America/Los_Angeles,2019-05-28 23:34:00,2019-10-09 19:20:00,CA,Shasta,STO, 
421,Summit Road,PG400,-121.76413,37.05015,2458.0,10.0,229,America/Los_Angeles,2019-05-23 17:04:00,2019-10-09 19:20:00,CA,Santa Cruz,MTR, 
98,Sunol Ridge Trail,PG012,-121.92447,37.62226,2135.0,10.0,229,America/Los_Angeles,2018-06-06 14:14:00,2019-10-09 19:20:00,CA,Alameda,MTR, 
327,Sunview Drive,PG295,-121.57063,39.67758,1130.0,10.0,229,America/Los_Angeles,2019-04-17 17:34:00,2019-10-09 19:20:00,CA,Butte,STO, 
193,Sutter Creek Ridge,PG116,-120.74963,38.40128,1863.0,10.0,229,America/Los_Angeles,2018-09-13 20:34:00,2019-10-09 19:10:00,CA,Amador,STO, 
56,Swain Mountain,SWNC1,-121.1041,40.445269,6099.0,6.1,2,America/Los_Angeles,2013-06-06 00:00:00,2019-10-09 19:19:00,CA,Plumas,STO, 
170,Swansboro Airport,PG104,-120.72698,38.79729,2580.0,10.0,229,America/Los_Angeles,2018-08-16 00:34:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
613,Sweetwater Springs Road,PG590,-122.89536,38.53719,556.0,10.0,229,America/Los_Angeles,2019-08-31 06:14:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
482,Sycamore Road,PG437,-119.32217,36.95768,1388.0,10.0,229,America/Los_Angeles,2019-06-24 20:44:00,2019-10-09 19:20:00,CA,Fresno,HNX, 
79,Tahoe Donner,TADC1,-120.273389,39.338194,7399.0,6.1,2,America/Los_Angeles,2016-08-23 21:36:00,2019-10-09 18:33:00,CA,Nevada,REV, 
626,Ten Mile Cutoff Road,PG530,-123.59068,38.86919,921.0,10.0,229,America/Los_Angeles,2019-09-09 03:14:00,2019-10-09 19:20:00,CA,Mendocino,EKA, 
107,Terrace Drive,PG043,-122.28637,37.91936,774.0,10.0,229,America/Los_Angeles,2018-06-08 13:14:00,2019-10-09 19:20:00,CA,Contra Costa,MTR, 
243,Tiger Penstock Top,PG178,-120.4779,38.45329,3560.0,10.0,229,America/Los_Angeles,2018-11-08 18:14:00,2019-10-09 19:20:00,CA,Amador,STO, 
624,Tin Barn Road,PG539,-123.29382,38.61804,1065.0,10.0,229,America/Los_Angeles,2019-09-06 00:14:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
505,Tiptop Road,PG456,-119.82411,37.46735,3122.0,10.0,229,America/Los_Angeles,2019-07-09 21:14:00,2019-10-09 19:20:00,CA,Mariposa,HNX, 
54,Tnf 03 Portable,TT142,-120.160889,39.566139,6260.0,6.1,2,America/Los_Angeles,2012-07-24 00:00:00,2019-10-09 18:35:00,CA,Sierra,REV, 
262,Tollhouse Road,PG198,-119.37268,37.0524,4032.0,10.0,229,America/Los_Angeles,2018-12-20 18:14:00,2019-10-09 19:20:00,CA,Fresno,HNX, 
446,Topo Road,PG194,-121.15166,36.37329,4405.0,10.0,229,America/Los_Angeles,2019-05-30 21:14:00,2019-10-09 19:20:00,CA,Monterey,MTR, 
238,Tracy Municipal Airport,KTCY,-121.44158,37.6889,193.0,10.0,1,America/Los_Angeles,2018-11-05 22:05:00,2019-10-09 19:15:00,CA,San Joaquin,STO, 
566,Triangle Road,PG568,-119.81082,37.50102,3282.0,10.0,229,America/Los_Angeles,2019-08-13 00:14:00,2019-10-09 19:20:00,CA,Mariposa,HNX, 
53,Trinity Center,KO86,-122.69342,40.98452,2385.0,10.0,1,America/Los_Angeles,2012-03-19 00:00:00,2019-10-09 19:10:00,CA,Trinity,EKA, 
344,Trinity Mountain Road North,PG293,-122.61059,40.78838,1652.0,10.0,229,America/Los_Angeles,2019-04-28 16:24:00,2019-10-09 19:20:00,CA,Shasta,STO, 
189,Trouble Lane,PG097,-122.59841,38.9241,1384.0,10.0,229,America/Los_Angeles,2018-08-31 17:34:00,2019-10-09 19:20:00,CA,Lake,STO, 
591,Truck Road,PG597,-124.09269,41.06415,664.0,10.0,229,America/Los_Angeles,2019-08-26 03:24:00,2019-10-09 19:20:00,CA,Humboldt,EKA, 
332,Truitt,PG281,-122.83212,38.80033,1751.0,10.0,229,America/Los_Angeles,2019-04-20 20:04:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
231,Tuolumne Overlook,PG179,-120.29199,37.89669,2000.0,10.0,229,America/Los_Angeles,2018-10-25 20:34:00,2019-10-09 19:20:00,CA,Tuolumne,STO, 
596,Tuscan Buttes,PG599,-122.09273,40.26236,1840.0,10.0,229,America/Los_Angeles,2019-08-26 15:14:00,2019-10-09 19:20:00,CA,Tehama,STO, 
346,Twin Pines Drive,PG304,-121.04998,40.30102,4955.0,10.0,229,America/Los_Angeles,2019-04-29 18:14:00,2019-10-09 19:00:00,CA,Lassen,REV, 
222,Twist Road,PG166,-120.3723,37.88845,1690.0,10.0,229,America/Los_Angeles,2018-10-23 18:14:00,2019-10-09 19:20:00,CA,Tuolumne,STO, 
33,Ukiah(Vor),KENI,-122.73,39.05,614.0,10.0,1,America/Los_Angeles,2019-10-09 12:59:33.748266,2019-10-09 12:59:33.748267,CA,Lake,STO, 
393,Underwood Lane,PG355,-123.71639,39.86318,946.0,10.0,229,America/Los_Angeles,2019-05-11 20:34:00,2019-10-09 19:20:00,CA,Mendocino,EKA, 
16,University Airport,KEDU,-121.7865,38.5315,68.0,10.0,1,America/Los_Angeles,2010-07-22 00:00:00,2019-10-09 19:15:00,CA,Yolo,STO, 
320,Upper Bear River Road,PG249,-124.25979,40.48706,1696.0,10.0,229,America/Los_Angeles,2019-04-15 20:24:00,2019-10-09 19:20:00,CA,Humboldt,EKA, 
177,Upper Dorray Road,PG095,-120.5851,38.3559,2779.0,10.0,229,America/Los_Angeles,2018-08-22 14:24:00,2019-10-09 19:20:00,CA,Calaveras,STO, 
258,Upper Lake,PG088,-122.91313,39.21037,1425.0,10.0,229,America/Los_Angeles,2018-12-19 18:14:00,2019-10-09 19:20:00,CA,Lake,STO, 
369,Upper Skyway Road,PG333,-121.5836,39.815,2233.0,10.0,229,America/Los_Angeles,2019-05-05 01:24:00,2019-10-09 19:20:00,CA,Butte,STO, 
156,Upper Soda Canyon Road,PG019,-122.30031,38.42559,1515.0,10.0,229,America/Los_Angeles,2018-08-03 13:54:00,2019-10-09 19:20:00,CA,Napa,MTR, 
36,Vacaville,KO45,-120.05,38.38,108.0,10.0,1,America/Los_Angeles,2019-10-09 12:59:33.748391,2019-10-09 12:59:33.748392,CA,Tuolumne,STO, 
341,Vierra Road,PG298,-121.33715,39.42046,1174.0,10.0,229,America/Los_Angeles,2019-04-26 19:05:00,2019-10-09 19:20:00,CA,Yuba,STO, 
416,Walker Ridge,PG383,-122.49508,39.03791,2727.0,10.0,229,America/Los_Angeles,2019-05-22 14:54:00,2019-10-09 19:20:00,CA,Lake,STO, 
290,Wall Road,PG251,-122.48738,38.42851,1525.0,10.0,229,America/Los_Angeles,2019-04-02 06:14:00,2019-10-09 19:20:00,CA,Napa,MTR, 
218,Wallace Peak,PG136,-120.43972,39.05324,5810.0,10.0,229,America/Los_Angeles,2018-10-18 18:14:00,2019-06-13 18:20:00,CA,Placer,STO, 
235,Walnut Drive,PG181,-120.96766,38.69636,1535.0,10.0,229,America/Los_Angeles,2018-10-29 21:34:00,2019-10-09 19:20:00,CA,El Dorado,STO, 
359,Ward Creek,PG341,-120.70398,40.05205,3751.0,10.0,229,America/Los_Angeles,2019-05-02 17:24:00,2019-10-09 19:20:00,CA,Plumas,REV, 
587,Warm Springs Ranch,PG565,-123.0777,38.66523,1483.0,10.0,229,America/Los_Angeles,2019-08-26 03:24:00,2019-10-09 19:20:00,CA,Sonoma,MTR, 
574,Water Road,PG552,-121.8094,37.6253,847.0,10.0,229,America/Los_Angeles,2019-08-18 03:14:00,2019-10-09 19:20:00,CA,Alameda,MTR, 
530,Watts Valley Road,PG512,-119.45844,36.87189,870.0,10.0,229,America/Los_Angeles,2019-07-26 03:14:00,2019-10-09 19:10:00,CA,Fresno,HNX, 
498,Wayland Road,PG452,-121.637,39.72659,1343.0,10.0,229,America/Los_Angeles,2019-07-08 15:24:00,2019-10-09 19:20:00,CA,Butte,STO, 
37,Weaverville,KO54,-122.9223,40.746,2244.0,10.0,1,America/Los_Angeles,2010-11-01 00:00:00,2019-10-09 19:15:00,CA,Trinity,EKA, 
326,Webb Creek Circle,PG290,-121.40387,39.39326,802.0,10.0,229,America/Los_Angeles,2019-04-17 17:34:00,2019-10-09 19:20:00,CA,Butte,STO, 
469,Wells Road,PG428,-119.73881,37.27115,2185.0,10.0,229,America/Los_Angeles,2019-06-14 03:14:00,2019-10-09 19:20:00,CA,Madera,HNX, 
504,West Drive,PG476,-122.05923,37.09861,1100.0,10.0,229,America/Los_Angeles,2019-07-09 18:14:00,2019-10-09 19:20:00,CA,Santa Cruz,MTR, 
95,Weybridge Court,PG009,-122.1911,37.81585,1184.0,10.0,229,America/Los_Angeles,2018-06-06 14:14:00,2019-10-09 19:20:00,CA,Alameda,MTR, 
428,Whimsy Mine,PG356,-120.66237,36.43394,1964.0,10.0,229,America/Los_Angeles,2019-05-24 21:14:00,2019-10-09 19:20:00,CA,San Benito,MTR, 
551,Whiskeytown Shasta,PG519,-122.30646,40.75076,1877.0,10.0,229,America/Los_Angeles,2019-08-09 00:14:00,2019-10-09 19:20:00,CA,Shasta,STO, 
478,Whispering Spring Lane,PG436,-119.4807,37.02851,2312.0,10.0,229,America/Los_Angeles,2019-06-21 15:14:00,2019-10-09 19:20:00,CA,Fresno,HNX, 
